query_index,query_title,query_label,recommended_rank,recommended_title,recommended_label,similarity_score,same_label
115,Conceptual model of knowledge management system for scholarly publication cycle in academic institution,collaborator_recommendation,4,"SDG 4, Academic Integrity and Artificial Intelligence: Clash or Win-Win Cooperation?",collaborator_recommendation,0.8991347551345825,1
115,Conceptual model of knowledge management system for scholarly publication cycle in academic institution,collaborator_recommendation,5,"Cloud-Based Big Data Management and Analytics for Scholarly Resources: Current Trends, Challenges and Scope for Future Research",collaborator_recommendation,0.896024763584137,1
116,UniNet: Next Term Course Recommendation using Deep Learning,collaborator_recommendation,1,Helping university students to choose elective courses by using a hybrid multi-criteria recommendation system with genetic optimization,collaborator_recommendation,0.9230210185050964,1
116,UniNet: Next Term Course Recommendation using Deep Learning,collaborator_recommendation,2,DeepFair: Deep Learning for Improving Fairness in Recommender Systems,fairness_recommender,0.9118117690086365,0
116,UniNet: Next Term Course Recommendation using Deep Learning,collaborator_recommendation,3,The Significance of Enhancing Data Fairness in Educational Recommender Systems,fairness_recommender,0.9101781845092773,0
116,UniNet: Next Term Course Recommendation using Deep Learning,collaborator_recommendation,4,Enabling cross-continent provider fairness in educational recommender systems,fairness_recommender,0.9088844060897827,0
116,UniNet: Next Term Course Recommendation using Deep Learning,collaborator_recommendation,5,Feature-blind fairness in collaborative filtering recommender systems,fairness_recommender,0.9073249697685242,0
117,A Hybrid Recommendation Method Integrating the Social Trust Network and Local Social Influence of Users,collaborator_recommendation,1,Improvement of Collaborative Filtering Recommendation Algorithm Based on Intuitionistic Fuzzy Reasoning Under Missing Data,collaborator_recommendation,0.9541623592376709,1
117,A Hybrid Recommendation Method Integrating the Social Trust Network and Local Social Influence of Users,collaborator_recommendation,2,A Personalized Explainable Learner Implicit Friend Recommendation Method,collaborator_recommendation,0.948914647102356,1
117,A Hybrid Recommendation Method Integrating the Social Trust Network and Local Social Influence of Users,collaborator_recommendation,3,A Nearest Neighbor Based Personal Rank Algorithm for Collaborator Recommendation,collaborator_recommendation,0.9396439790725708,1
117,A Hybrid Recommendation Method Integrating the Social Trust Network and Local Social Influence of Users,collaborator_recommendation,4,A Personalization-Oriented Academic Literature Recommendation Method,collaborator_recommendation,0.9388607740402222,1
117,A Hybrid Recommendation Method Integrating the Social Trust Network and Local Social Influence of Users,collaborator_recommendation,5,Many-to-Many Collaborator Recommendation Based on Matching Markets Theory,collaborator_recommendation,0.9363650679588318,1
118,Fairness in recommender systems: research landscape and future directions,fairness_recommender,1,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9701430797576904,1
118,Fairness in recommender systems: research landscape and future directions,fairness_recommender,2,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9696275591850281,1
118,Fairness in recommender systems: research landscape and future directions,fairness_recommender,3,A Survey on the Fairness of Recommender Systems,fairness_recommender,0.9680705666542053,1
118,Fairness in recommender systems: research landscape and future directions,fairness_recommender,4,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9656139612197876,1
118,Fairness in recommender systems: research landscape and future directions,fairness_recommender,5,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.9654700756072998,1
119,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,1,A Survey on the Fairness of Recommender Systems,fairness_recommender,0.9758790135383606,1
119,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,2,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9750179648399353,1
119,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,3,Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9742802977561951,1
119,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,4,Beyond Algorithmic Fairness in Recommender Systems,fairness_recommender,0.974021852016449,1
119,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,5,CIKM 2021 Tutorial on Fairness of Machine Learning in Recommender Systems,fairness_recommender,0.9736117720603943,1
120,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,1,Fairness in Recommender Systems: Evaluation Approaches and Assurance Strategies,fairness_recommender,0.9552850127220154,1
120,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,2,Fairness and Diversity in Recommender Systems: A Survey,fairness_recommender,0.953863263130188,1
120,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,3,A Survey on the Fairness of Recommender Systems,fairness_recommender,0.9536838531494141,1
120,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,4,Beyond Algorithmic Fairness in Recommender Systems,fairness_recommender,0.9521028995513916,1
120,Experiments on Generalizability of User-Oriented Fairness in Recommender Systems,fairness_recommender,5,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9516090154647827,1
121,Understanding Fairness in Recommender Systems: A Healthcare Perspective,fairness_recommender,1,Exploring User Opinions of Fairness in Recommender Systems,fairness_recommender,0.9544752240180969,1
121,Understanding Fairness in Recommender Systems: A Healthcare Perspective,fairness_recommender,2,Consumer-side fairness in recommender systems: a systematic survey of methods and evaluation,fairness_recommender,0.9455028176307678,1
121,Understanding Fairness in Recommender Systems: A Healthcare Perspective,fairness_recommender,3,A Survey on Fairness-aware Recommender Systems,fairness_recommender,0.9440014958381653,1
121,Understanding Fairness in Recommender Systems: A Healthcare Perspective,fairness_recommender,4,Popularity Bias in Recommender Systems: The Search for Fairness in the Long Tail,fairness_recommender,0.9424594640731812,1
121,Understanding Fairness in Recommender Systems: A Healthcare Perspective,fairness_recommender,5,A review on individual and multistakeholder fairness in tourism recommender systems,fairness_recommender,0.9411175847053528,1
122,Hypergraph Convolutional Network for User-Oriented Fairness in Recommender Systems,fairness_recommender,1,Intra- and Inter-group Optimal Transport for User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9688789248466492,1
122,Hypergraph Convolutional Network for User-Oriented Fairness in Recommender Systems,fairness_recommender,2,"Beyond-accuracy: a review on diversity, serendipity, and fairness in recommender systems based on graph neural networks",fairness_recommender,0.9549067616462708,1
122,Hypergraph Convolutional Network for User-Oriented Fairness in Recommender Systems,fairness_recommender,3,In-processing User Constrained Dominant Sets for User-Oriented Fairness in Recommender Systems,fairness_recommender,0.9511823058128357,1
